account_id,account_holder1,addr1,addr2,addr3,addr4,postcode,propref,vo_propdescrip,liable_from,current_rv,sbrr,retail
7.119225E7,BSOX LIMITED                    ,216 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 7DA ,1.1026021601E10,SHOP AND PREMISES                                           ,2015-02-06T00:00:00Z,26000.0,      ,Y     
7.119225E7,BSOX LIMITED                    ,216 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 7DA ,1.1026021601E10,SHOP AND PREMISES                                           ,2015-02-06T00:00:00Z,26000.0,      ,Y     
7.119225E7,BSOX LIMITED                    ,216 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 7DA ,1.1026021601E10,SHOP AND PREMISES                                           ,2015-02-06T00:00:00Z,26000.0,      ,Y     
7.1185568E7,IDEAL EYES LTD                  ,217 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 7HQ ,1.10260217E10,SHOP AND PREMISES                                           ,2006-04-24T00:00:00Z,39500.0,      ,Y     
7.1185568E7,IDEAL EYES LTD                  ,217 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 7HQ ,1.10260217E10,SHOP AND PREMISES                                           ,2006-04-24T00:00:00Z,39500.0,      ,Y     
7.1185568E7,IDEAL EYES LTD                  ,217 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 7HQ ,1.10260217E10,SHOP AND PREMISES                                           ,2006-04-24T00:00:00Z,39500.0,      ,Y     
7.1193223E7,CLEAR CHANNEL UK LTD            ,ADVERTISING RIGHT 4102 0197        ,ADJACENT 217 BANBURY ROAD          ,OXFORD                          ,                                ,OX2 7HQ ,1.1026021701E10,Advertising Right and Premises                              ,2015-01-04T00:00:00Z,600.0,      ,      
7.1193223E7,CLEAR CHANNEL UK LTD            ,ADVERTISING RIGHT 4102 0197        ,ADJACENT 217 BANBURY ROAD          ,OXFORD                          ,                                ,OX2 7HQ ,1.1026021701E10,Advertising Right and Premises                              ,2015-01-04T00:00:00Z,600.0,      ,      
7.1193223E7,CLEAR CHANNEL UK LTD            ,ADVERTISING RIGHT 4102 0197        ,ADJACENT 217 BANBURY ROAD          ,OXFORD                          ,                                ,OX2 7HQ ,1.1026021701E10,Advertising Right and Premises                              ,2015-01-04T00:00:00Z,600.0,      ,      
7.1186608E7,THE CURTAIN SHOP (OXFORD) LTD   ,218-220 BANBURY ROAD               ,OXFORD                             ,                                ,                                ,OX2 6JU ,1.10260218E10,SHOP AND PREMISES                                           ,2008-11-01T00:00:00Z,56000.0,      ,      
7.1186608E7,THE CURTAIN SHOP (OXFORD) LTD   ,218-220 BANBURY ROAD               ,OXFORD                             ,                                ,                                ,OX2 6JU ,1.10260218E10,SHOP AND PREMISES                                           ,2008-11-01T00:00:00Z,56000.0,      ,      
7.1186608E7,THE CURTAIN SHOP (OXFORD) LTD   ,218-220 BANBURY ROAD               ,OXFORD                             ,                                ,                                ,OX2 6JU ,1.10260218E10,SHOP AND PREMISES                                           ,2008-11-01T00:00:00Z,56000.0,      ,      
7.1192084E7,OLIVER BONAS LTD                ,219 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 7HQ ,1.10260219E10,SHOP AND PREMISES                                           ,2015-04-17T00:00:00Z,45500.0,      ,Y     
7.1192084E7,OLIVER BONAS LTD                ,219 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 7HQ ,1.10260219E10,SHOP AND PREMISES                                           ,2015-04-17T00:00:00Z,45500.0,      ,Y     
7.1192084E7,OLIVER BONAS LTD                ,219 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 7HQ ,1.10260219E10,SHOP AND PREMISES                                           ,2015-04-17T00:00:00Z,45500.0,      ,Y     
7.0728601E7,BOOTS UK LTD                    ,221 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 6JX ,1.10260221E10,SHOP AND PREMISES                                           ,1994-02-21T00:00:00Z,62000.0,      ,      
7.0728601E7,BOOTS UK LTD                    ,221 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 6JX ,1.10260221E10,SHOP AND PREMISES                                           ,1994-02-21T00:00:00Z,62000.0,      ,      
7.0728601E7,BOOTS UK LTD                    ,221 BANBURY ROAD                   ,OXFORD                             ,                                ,                                ,OX2 6JX ,1.10260221E10,SHOP AND PREMISES                                           ,1994-02-21T00:00:00Z,62000.0,      ,      
7.1188892E7,VODAFONE LIMITED                ,VODAFONE SITE REF (CS22108)        ,MAYFIELD HOUSE                     ,256 BANBURY ROAD                ,OXFORD                          ,OX2 7DE ,1.1026022108E10,Communication Station and Premises                          ,2005-01-04T00:00:00Z,13250.0,      ,      
7.1188892E7,VODAFONE LIMITED                ,VODAFONE SITE REF (CS22108)        ,MAYFIELD HOUSE                     ,256 BANBURY ROAD                ,OXFORD                          ,OX2 7DE ,1.1026022108E10,COMMUNICATION STATION AND PREMISES                          ,2005-01-04T00:00:00Z,13250.0,      ,      
7.1188892E7,VODAFONE LIMITED                ,VODAFONE SITE REF (CS22108)        ,MAYFIELD HOUSE                     ,256 BANBURY ROAD                ,OXFORD                          ,OX2 7DE ,1.1026022108E10,COMMUNICATION STATION AND PREMISES                          ,2005-01-04T00:00:00Z,13250.0,      ,      
7.1193983E7,TARWOOD PROPERTIES LTD          ,1ST FLR 225 BANBURY ROAD           ,OXFORD                             ,                                ,                                ,OX2 6JX ,1.1026022503E10,Offices and Premises                                        ,2017-08-13T00:00:00Z,8300.0,      ,      
7.1193983E7,TARWOOD PROPERTIES LTD          ,1ST FLR 225 BANBURY ROAD           ,OXFORD                             ,                                ,                                ,OX2 6JX ,1.1026022503E10,OFFICES AND PREMISES                                        ,2017-08-13T00:00:00Z,8300.0,      ,      
7.1193983E7,TARWOOD PROPERTIES LTD          ,1ST FLR 225 BANBURY ROAD           ,OXFORD                             ,                                ,                                ,OX2 6JX ,1.1026022503E10,OFFICES AND PREMISES                                        ,2017-08-13T00:00:00Z,8300.0,      ,      
